time,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz
4.03,0.959396,-0.088131,0.199446,39.968502,-5.873358,20.246271,18.710119,14.899844,-3.922361,0.947819,-0.212237,0.166812,44.560394,-1.971386,-6.822843,6.244367,-27.269236,7.244717
4.04,0.953843,-0.106841,0.185676,39.968502,-5.873358,20.775806,19.475338,14.899844,-3.783231,0.96218,-0.21758,0.168357,44.784344,-2.054309,-7.603303,7.646828,-25.927753,7.244717
4.05,0.94695,-0.119938,0.161909,39.968502,-5.873358,20.775806,22.327511,14.830279,-3.226709,0.968708,-0.21052,0.16353,44.784344,-2.054309,-7.603303,7.159015,-24.159433,6.939834
4.06,0.948482,-0.10759,0.148516,40.041935,-5.367193,20.397566,23.231859,14.899844,-2.670187,0.966284,-0.186859,0.155999,44.560394,-2.386,-7.759395,8.13464,-22.574043,6.878858
4.07,0.962651,-0.091873,0.142102,40.041935,-5.367193,20.397566,19.614468,14.96941,-3.226709,0.965724,-0.171403,0.136691,44.560394,-2.386,-7.759395,11.244444,-21.781347,6.695928
4.08,0.974331,-0.084202,0.140405,40.041935,-5.535915,20.927101,13.979685,15.317236,-5.591926,0.961994,-0.171975,0.116996,44.411095,-2.220154,-7.837441,15.573778,-21.476465,5.842257
4.09,0.977587,-0.08626,0.143611,40.041935,-5.535915,20.927101,7.997077,15.525931,-8.4441,0.95845,-0.1777,0.103094,44.411095,-2.220154,-7.837441,13.256669,-19.952051,5.293468
4.1,0.979119,-0.10048,0.160211,39.821636,-5.451554,21.229694,2.292728,15.317236,-9.070187,0.955093,-0.190866,0.088806,43.963196,-2.386,-8.149626,10.024913,-18.549591,4.805655
4.11,0.975863,-0.1205,0.182847,39.821636,-5.451554,21.229694,-1.602924,14.343323,-8.791926,0.951923,-0.208994,0.083592,43.963196,-2.386,-8.149626,7.159015,-17.878849,3.708078
4.12,0.973183,-0.134719,0.208501,39.674774,-5.114111,21.380989,-3.133358,13.230279,-6.774535,0.961434,-0.217199,0.081468,44.037846,-2.634768,-8.617902,3.683352,-16.842247,4.19589
4.13,0.965332,-0.1321,0.234532,39.674774,-5.114111,21.380989,-4.246402,12.325932,-5.939752,0.968149,-0.222923,0.0778,44.037846,-2.634768,-8.617902,1.000385,-16.110529,3.647101
4.14,0.957864,-0.112829,0.256225,39.454475,-5.029751,21.532286,-5.637706,11.560714,-6.357143,0.975236,-0.23151,0.076062,44.037846,-2.634768,-9.086178,-1.621607,-14.951975,3.220265
4.15,0.953269,-0.092996,0.266222,39.454475,-5.029751,21.532286,-6.263793,10.865062,-7.609317,0.981577,-0.238379,0.077414,44.037846,-2.634768,-9.086178,-2.414302,-13.976351,3.159289
4.16,0.955183,-0.077467,0.263015,39.748203,-5.367193,21.75923,-6.820315,10.447671,-8.374535,0.981391,-0.237807,0.083013,44.112495,-2.468922,-9.164224,-3.694809,-12.878773,3.098312
4.17,0.9548,-0.082706,0.257922,39.748203,-5.367193,21.75923,-6.542054,10.16941,-9.487578,0.97393,-0.229029,0.090736,44.112495,-2.468922,-9.164224,-3.755786,-11.598266,2.976359
4.18,0.95729,-0.095428,0.252263,39.30761,-5.029751,21.75923,-5.846402,9.821584,-9.487578,0.963859,-0.216817,0.102322,44.112495,-2.71769,-9.164224,-1.987466,-10.256782,3.342218
4.19,0.9638,-0.099919,0.244529,39.30761,-5.029751,21.75923,-3.272489,9.125932,-7.678883,0.96218,-0.213764,0.119506,44.112495,-2.71769,-9.164224,-0.402076,-8.671391,3.951984
4.2,0.976629,-0.103287,0.239059,39.30761,-4.94539,21.910524,-0.420315,8.152019,-5.174535,0.961994,-0.228457,0.138429,43.888546,-2.71769,-9.398362,1.061361,-7.390884,4.439796
4.21,0.983714,-0.105906,0.239248,39.30761,-4.94539,21.910524,1.179685,7.247671,-3.365839,0.970014,-0.243722,0.156772,43.888546,-2.71769,-9.398362,1.915033,-6.171353,4.866632
4.22,0.979119,-0.104035,0.242832,39.23418,-4.94539,21.834877,2.084033,6.273757,-2.531057,0.976915,-0.257652,0.160634,43.963196,-2.71769,-9.398362,3.19554,-5.439635,4.927608
4.23,0.972225,-0.092248,0.241889,39.23418,-4.94539,21.834877,2.918815,4.952018,-1.418013,0.975049,-0.264712,0.148083,43.963196,-2.71769,-9.398362,4.476048,-4.64694,4.19589
4.24,0.973566,-0.088693,0.239625,39.381042,-5.029751,22.213118,2.918815,3.282453,-0.30497,0.968149,-0.267956,0.12472,43.813896,-3.049381,-9.788591,5.573625,-3.610338,3.220265
4.25,0.97548,-0.097112,0.241889,39.381042,-5.029751,22.213118,2.779685,1.612888,-0.165839,0.965351,-0.266239,0.101163,43.813896,-3.049381,-9.788591,6.427297,-2.512761,2.854406
4.26,0.971842,-0.093744,0.246416,39.527908,-5.029751,21.75923,2.223163,0.70854,-0.652796,0.96647,-0.251927,0.085716,43.963196,-3.049381,-9.398362,6.244367,-1.598112,3.464171
4.27,0.968013,-0.078776,0.248113,39.527908,-5.029751,21.75923,1.318815,0.986801,-0.791926,0.969827,-0.229983,0.090157,43.963196,-3.049381,-9.398362,4.902883,-0.439558,3.525148
4.28,0.971268,-0.07597,0.252075,39.381042,-4.692308,22.061821,-0.48988,0.638975,-0.096274,0.972625,-0.224641,0.099039,43.963196,-3.049381,-9.710546,5.085813,0.901926,3.525148
4.29,0.968013,-0.093183,0.246416,39.381042,-4.692308,22.061821,-0.072489,-1.100156,0.460248,0.975423,-0.235517,0.10348,43.963196,-3.049381,-9.710546,5.939485,2.548292,4.317843
4.3,0.963226,-0.116384,0.248868,39.30761,-4.692308,22.061821,0.970989,-2.49146,1.01677,0.972438,-0.2525,0.10348,43.515297,-3.381072,-9.710546,5.878508,4.133682,4.134913
4.31,0.959204,-0.132287,0.252452,39.30761,-4.692308,22.061821,2.640555,-3.674069,3.034161,0.964046,-0.259942,0.097108,43.515297,-3.381072,-9.710546,5.573625,5.170284,3.342218
4.32,0.9548,-0.1205,0.249245,39.23418,-4.776669,22.061821,4.936207,-4.717547,4.21677,0.957145,-0.255171,0.094598,43.888546,-3.132304,-9.24227,5.14679,6.023955,2.915383
4.33,0.955566,-0.101041,0.240002,39.23418,-4.776669,22.061821,6.257946,-5.69146,5.121118,0.962927,-0.25479,0.092474,43.888546,-3.132304,-9.24227,5.14679,7.121533,2.366594
4.34,0.961885,-0.092996,0.235286,39.30761,-4.776669,21.986174,4.31012,-6.804503,5.121118,0.979153,-0.249065,0.088033,44.037846,-3.629841,-9.320315,5.207766,8.58497,2.244641
4.35,0.967247,-0.094493,0.229439,39.30761,-4.776669,21.986174,1.875337,-7.569721,4.3559,0.987732,-0.235136,0.081082,44.037846,-3.629841,-9.320315,5.512649,9.011806,0.720227
4.36,0.973374,-0.092622,0.226044,39.454475,-4.94539,21.986174,-0.002924,-7.778417,3.242857,1.000041,-0.22693,0.074903,44.112495,-3.29815,-9.24227,4.902883,9.865478,-0.438327
4.37,0.979119,-0.096177,0.223025,39.454475,-4.94539,21.986174,-0.559445,-7.708851,3.590683,1.010859,-0.222923,0.070462,44.112495,-3.29815,-9.24227,4.537024,10.719149,-1.048093
4.38,0.984097,-0.095241,0.221516,39.674774,-5.029751,21.834877,-0.281185,-8.334938,3.938509,1.00918,-0.217771,0.069497,44.336445,-3.463995,-8.852039,3.805305,11.633797,-1.657858
4.39,0.986395,-0.085138,0.220385,39.674774,-5.029751,21.834877,-0.211619,-9.308851,3.729813,0.992022,-0.221397,0.068725,44.336445,-3.463995,-8.852039,3.561399,12.853328,-2.694459
4.4,0.991948,-0.079525,0.212651,39.674774,-4.94539,21.910524,-0.976837,-10.282764,3.521117,0.968895,-0.22216,0.078186,44.261795,-3.629841,-8.930085,4.232141,13.828953,-3.060318
4.41,0.988501,-0.085512,0.204162,39.674774,-4.94539,21.910524,-2.298576,-11.604504,2.825465,0.959383,-0.226358,0.101549,44.261795,-3.629841,-8.930085,4.354095,15.475319,-2.267623
4.42,0.969162,-0.095241,0.193976,39.748203,-5.114111,21.834877,-2.298576,-12.578417,0.877639,0.953974,-0.24086,0.118927,44.485744,-3.381072,-8.617902,5.390696,17.182663,-1.779811
4.43,0.956715,-0.103474,0.191712,39.748203,-5.114111,21.834877,-1.811619,-14.665373,2.060248,0.94353,-0.24563,0.127616,44.485744,-3.381072,-8.617902,3.683352,18.950981,-2.084694
4.44,0.953843,-0.098609,0.201899,39.895069,-5.114111,21.305342,-2.785532,-17.03059,4.3559,0.930474,-0.246775,0.120472,44.411095,-3.215227,-8.227672,1.549173,20.109537,-3.365201
4.45,0.945035,-0.089067,0.215857,39.895069,-5.114111,21.305342,-4.455098,-18.004503,3.034161,0.92003,-0.250592,0.099039,44.411095,-3.215227,-8.227672,1.61015,20.048559,-3.792037
4.46,0.929525,-0.093744,0.22925,40.335663,-5.114111,21.456636,-4.942054,-18.491461,1.1559,0.917605,-0.242005,0.086682,44.709694,-3.629841,-7.837441,0.390619,20.292465,-2.999342
4.47,0.904249,-0.108151,0.2334,40.335663,-5.114111,21.456636,-5.01162,-19.326242,0.668943,0.914621,-0.233418,0.078379,44.709694,-3.629841,-7.837441,-2.780161,21.207113,-2.999342
4.48,0.90693,-0.110209,0.256602,40.26223,-5.114111,21.00275,-5.707272,-18.908852,1.642856,0.905109,-0.218344,0.066794,44.635044,-3.463995,-7.369165,-2.536255,22.060785,-2.633483
4.49,0.896207,-0.118067,0.259997,40.26223,-5.114111,21.00275,-2.994228,-19.674068,2.547204,0.897835,-0.195827,0.053857,44.635044,-3.463995,-7.369165,-0.706959,21.816879,-1.535905
4.5,0.900228,-0.109461,0.274711,40.26223,-5.198472,20.62451,-2.715967,-19.465374,1.990683,0.903058,-0.192774,0.051154,44.560394,-3.381072,-7.291119,0.512572,21.451021,-0.92614
4.51,0.902526,-0.096738,0.279426,40.26223,-5.198472,20.62451,-3.272489,-19.674068,1.921117,0.917605,-0.192774,0.069497,44.560394,-3.381072,-7.291119,1.061361,21.024185,-1.657858
4.52,0.899271,-0.082144,0.275654,40.409096,-5.114111,20.62451,-2.715967,-19.534939,0.738509,0.931593,-0.178654,0.108887,44.933643,-3.132304,-7.056981,-0.828912,21.085161,-3.731061
4.53,0.903675,-0.069421,0.261129,40.409096,-5.114111,20.62451,-2.020315,-19.674068,2.338509,0.937935,-0.177509,0.140166,44.933643,-3.132304,-7.056981,-0.524029,20.841255,-6.231099
4.54,0.909037,-0.071667,0.248679,40.555958,-5.451554,20.170622,-1.811619,-19.95233,4.008074,0.933272,-0.183615,0.153489,45.157589,-3.29815,-6.744797,3.866282,20.170513,-8.304301
4.55,0.910951,-0.081957,0.243964,40.555958,-5.451554,20.170622,-2.855098,-20.091459,4.286335,0.919284,-0.193156,0.148083,45.157589,-3.29815,-6.744797,7.219992,19.255865,-10.43848
4.56,0.906356,-0.084389,0.246604,40.996552,-5.282833,19.868031,-3.063793,-20.439285,4.21677,0.900633,-0.202697,0.127809,45.157589,-3.29815,-6.354567,8.988312,17.731451,-11.292151
4.57,0.895633,-0.076531,0.259809,40.996552,-5.282833,19.868031,-3.759445,-20.647982,3.799378,0.880117,-0.211283,0.095757,45.157589,-3.29815,-6.354567,9.90296,15.048484,-10.926292
4.58,0.88357,-0.069047,0.262638,40.849689,-5.535915,19.868031,-2.229011,-21.274069,3.242857,0.864078,-0.218916,0.065056,45.082939,-2.800613,-6.276521,9.659054,11.999657,-10.43848
4.59,0.881463,-0.064744,0.276408,40.849689,-5.535915,19.868031,-2.020315,-21.413198,2.199378,0.858109,-0.223496,0.038796,45.082939,-2.800613,-6.276521,9.659054,9.133759,-9.523832
4.6,0.884527,-0.062125,0.283576,41.069984,-5.535915,19.338495,-0.002924,-21.621895,1.781987,0.861094,-0.222923,0.02277,44.858994,-2.71769,-6.198475,12.402998,6.084932,-8.182348
4.61,0.891229,-0.054454,0.292819,41.069984,-5.535915,19.338495,2.71012,-21.134939,1.29503,0.872844,-0.227312,0.023543,44.858994,-2.71769,-6.198475,16.24452,4.194659,-7.023794
4.62,0.894675,-0.055576,0.290556,41.069984,-5.704636,18.657663,5.770989,-21.204504,0.808074,0.890375,-0.227884,0.027211,45.232239,-2.71769,-5.808245,19.720182,4.438565,-5.743286
4.63,0.896782,-0.058944,0.286217,41.069984,-5.704636,18.657663,7.857946,-21.134939,0.668943,0.908839,-0.222923,0.034742,45.232239,-2.71769,-5.808245,21.610456,5.902002,-6.353052
4.64,0.898505,-0.062873,0.276031,41.510578,-5.620275,18.884607,9.318815,-21.274069,1.364596,0.923014,-0.221587,0.037059,45.680138,-2.551845,-5.808245,22.647057,6.450791,-8.060395
4.65,0.903292,-0.071667,0.263581,41.510578,-5.620275,18.884607,9.597076,-21.065372,1.01677,0.918724,-0.216817,0.023929,45.680138,-2.551845,-5.808245,26.061743,6.023955,-10.743362
4.66,0.910377,-0.073538,0.248679,41.510578,-5.535915,18.657663,8.275337,-20.717546,1.01677,0.910891,-0.20346,0.011571,45.456188,-2.468922,-5.261923,25.878813,6.633721,-11.84094
4.67,0.9211,-0.070544,0.240757,41.510578,-5.535915,18.657663,7.231859,-20.300156,1.434161,0.913689,-0.190866,0.000372,45.456188,-2.468922,-5.261923,21.671432,7.670322,-11.170198
4.68,0.925504,-0.066802,0.2334,41.730873,-5.451554,18.355072,5.075337,-19.95233,-0.30497,0.916113,-0.192392,-0.012371,45.754787,-2.386,-5.574107,16.915262,7.304462,-10.621409
4.69,0.924164,-0.071667,0.232268,41.730873,-5.451554,18.355072,3.614468,-20.021894,-2.0441,0.913875,-0.197926,-0.019129,45.754787,-2.386,-5.574107,12.768857,6.633721,-10.07262
4.7,0.924164,-0.055202,0.229439,41.877739,-5.535915,17.901184,2.71012,-19.743633,-5.452796,0.910331,-0.199834,-0.014302,45.456188,-2.468922,-5.261923,8.805382,6.084932,-8.609184
4.71,0.935844,-0.050337,0.232457,41.877739,-5.535915,17.901184,1.24925,-20.995808,-4.339752,0.901379,-0.207085,0.001724,45.456188,-2.468922,-5.261923,5.634602,5.658096,-7.999418
4.72,0.938716,-0.04566,0.236418,41.877739,-5.367193,17.749887,6.675337,-20.717546,-6.704969,0.904923,-0.22445,0.020453,45.530838,-2.137231,-5.183877,4.354095,5.962979,-6.840864
4.73,0.941397,-0.05277,0.234532,41.877739,-5.367193,17.749887,7.579685,-19.674068,-5.174535,0.922827,-0.236853,0.037445,45.530838,-2.137231,-5.183877,4.841907,7.243486,-4.035943
4.74,0.942546,-0.065867,0.232646,42.024605,-5.114111,17.825537,9.805772,-17.239286,-3.574535,0.925998,-0.239143,0.057912,45.530838,-1.971386,-5.183877,7.707804,7.914228,-2.694459
4.75,0.932589,-0.077654,0.214348,42.024605,-5.114111,17.825537,13.492728,-17.03059,-1.000622,0.920776,-0.229029,0.076062,45.530838,-1.971386,-5.183877,11.427373,7.365439,-3.548131
4.76,0.922249,-0.086073,0.195862,42.612061,-5.114111,17.371649,14.536207,-18.004503,1.01677,0.924693,-0.210902,0.08031,45.829437,-2.054309,-5.183877,12.707881,7.609345,-4.09692
4.77,0.915355,-0.097486,0.188128,42.612061,-5.114111,17.371649,13.144902,-19.743633,2.547204,0.921708,-0.201933,0.089771,45.829437,-2.054309,-5.183877,9.841983,5.41419,-2.572506
4.78,0.911334,-0.107777,0.180772,42.391766,-4.94539,16.917761,11.962294,-21.065372,3.590683,0.911451,-0.207658,0.076448,45.829437,-2.137231,-4.871693,10.695655,1.999503,-3.182272
4.79,0.909611,-0.111145,0.174736,42.391766,-4.94539,16.917761,11.057946,-21.969721,3.799378,0.916486,-0.211856,0.053857,45.829437,-2.137231,-4.871693,13.866435,-0.500535,-2.206647
4.8,0.907505,-0.10628,0.170963,42.391766,-5.114111,16.842113,11.892729,-22.247982,3.729813,0.914808,-0.219489,0.031073,45.680138,-1.805541,-4.949739,15.024989,-3.122526,-0.987116
4.81,0.910377,-0.094306,0.168133,42.391766,-5.114111,16.842113,11.336206,-22.456678,3.312422,0.919097,-0.217962,0.003848,45.680138,-1.805541,-4.949739,15.878661,-4.403033,-1.474928
4.82,0.921483,-0.088131,0.17832,42.832355,-5.198472,16.842113,9.457946,-22.595808,2.89503,0.928796,-0.219298,-0.003296,45.978737,-1.888463,-4.793646,15.878661,-5.439635,-1.048093
4.83,0.933738,-0.07728,0.185676,42.832355,-5.198472,16.842113,7.927511,-22.874069,1.990683,0.939986,-0.225404,-0.000014,45.978737,-1.888463,-4.793646,14.354247,-5.927447,-0.865163
4.84,0.942163,-0.070918,0.199069,42.979221,-5.029751,16.842113,7.649251,-22.247982,-0.026709,0.958823,-0.222351,0.017943,45.904087,-2.054309,-5.105831,11.549326,-6.476236,-0.621257
4.85,0.946375,-0.072976,0.20718,42.979221,-5.029751,16.842113,10.153598,-21.204504,-1.626709,0.95528,-0.211856,0.047871,45.904087,-2.054309,-5.105831,8.561476,-6.415259,-1.291999
4.86,0.953269,-0.069234,0.222082,43.052654,-4.94539,16.161282,12.031859,-17.865374,-1.209317,0.938681,-0.20117,0.072973,45.829437,-2.137231,-5.183877,6.976086,-5.927447,-2.694459
4.87,0.96514,-0.070357,0.234155,43.052654,-4.94539,16.161282,13.075337,-14.734939,0.390683,0.925252,-0.200407,0.083978,45.829437,-2.137231,-5.183877,7.646828,-5.805494,-3.426178
4.88,0.97548,-0.067551,0.242077,42.832355,-4.861029,15.858689,12.797076,-11.187112,1.712422,0.907534,-0.20823,0.087068,45.904087,-2.054309,-5.183877,8.195617,-5.805494,-4.09692
4.89,0.974523,-0.068299,0.240002,42.832355,-4.861029,15.858689,10.292728,-6.387112,-0.096274,0.906228,-0.210902,0.089578,45.904087,-2.054309,-5.183877,7.159015,-4.829869,-2.938365
4.9,0.965523,-0.069609,0.236607,42.905788,-4.94539,15.783042,5.770989,-1.239286,-3.018013,0.916859,-0.200598,0.08533,45.904087,-2.054309,-5.339969,5.939485,-3.610338,-0.194421
4.91,0.953843,-0.07017,0.227175,42.905788,-4.94539,15.783042,0.623163,3.76941,-4.339752,0.921149,-0.1964,0.075097,45.904087,-2.054309,-5.339969,4.110188,-3.000573,-0.56028
4.92,0.94829,-0.071854,0.226987,43.126087,-4.94539,16.085634,-5.01162,8.917235,-5.383231,0.915554,-0.201552,0.063704,45.605488,-1.722618,-5.652153,1.61015,-3.427409,-2.755436
4.93,0.949439,-0.071105,0.222837,43.126087,-4.94539,16.085634,-7.307271,12.534627,-4.200622,0.911451,-0.206513,0.056946,45.605488,-1.722618,-5.652153,-1.255747,-4.098151,-2.755436
4.94,0.953077,-0.076905,0.208312,42.685493,-4.692308,16.236929,-6.820315,15.386801,-2.252796,0.921522,-0.220633,0.056946,46.202686,-1.888463,-5.808245,-4.243598,-4.585963,-1.413952
4.95,0.95212,-0.080835,0.189826,42.685493,-4.692308,16.236929,-5.28988,16.986801,-1.070187,0.945022,-0.221015,0.059457,46.202686,-1.888463,-5.808245,-5.768012,-4.098151,1.817805
4.96,0.950205,-0.078964,0.167945,43.052654,-4.94539,16.842113,-2.159446,17.125931,0.599378,0.966284,-0.209757,0.063898,45.978737,-1.971386,-5.339969,-7.841214,-3.366432,3.159289
4.97,0.935461,-0.076905,0.147573,43.052654,-4.94539,16.842113,-3.063793,16.360714,-1.070187,0.972438,-0.202506,0.069497,45.978737,-1.971386,-5.339969,-9.182698,-3.305456,0.293391
4.98,0.915547,-0.076718,0.133614,43.126087,-4.607947,16.53952,-5.429011,14.621584,-3.50497,0.96218,-0.191057,0.077414,46.202686,-1.805541,-5.574107,-8.877815,-4.220104,-2.572506
4.99,0.906164,-0.073351,0.136255,43.126087,-4.607947,16.53952,-9.463794,12.952019,-4.339752,0.938308,-0.186859,0.084944,46.202686,-1.805541,-5.574107,-8.511956,-5.012799,-6.353052
5,0.908079,-0.065492,0.156627,42.979221,-4.861029,17.069057,-13.220315,11.143323,-4.131057,0.913689,-0.186095,0.090543,45.978737,-1.639695,-6.198475,-6.926566,-4.829869,-8.243324
5.01,0.917079,-0.054828,0.17832,42.979221,-4.861029,17.069057,-13.28988,8.917235,-2.461491,0.902125,-0.179417,0.091123,45.978737,-1.639695,-6.198475,-6.438754,-3.366432,-7.694536
5.02,0.929142,-0.04566,0.192278,42.758926,-4.861029,17.296001,-10.08988,7.247671,-0.513665,0.903244,-0.169494,0.084944,46.053387,-1.556772,-6.042383,-6.621683,-1.537136,-7.145747
5.03,0.938716,-0.038176,0.195862,42.758926,-4.861029,17.296001,-6.333358,6.204192,0.599378,0.911264,-0.158618,0.072007,46.053387,-1.556772,-6.042383,-6.987542,-0.561511,-6.718911
5.04,0.946375,-0.031627,0.205483,42.905788,-4.94539,17.144705,-4.594228,4.812888,0.321117,0.921522,-0.141826,0.057526,46.202686,-1.639695,-5.730199,-7.658284,0.414113,-6.901841
5.05,0.938908,-0.049402,0.217744,42.905788,-4.94539,17.144705,-4.524663,0.360714,-1.418013,0.930847,-0.130568,0.046906,46.202686,-1.639695,-5.730199,-8.999768,0.962902,-7.511606
5.06,0.950013,-0.069234,0.250566,42.832355,-5.114111,16.766464,-8.837707,-0.056677,-4.131057,0.946887,-0.134384,0.039183,46.128036,-1.556772,-5.886291,-8.329026,1.511691,-7.633559
5.07,0.962077,-0.100106,0.284142,42.832355,-5.114111,16.766464,-6.194228,-2.074069,-3.226709,0.964419,-0.147169,0.035128,46.128036,-1.556772,-5.886291,-5.707035,1.450715,-6.535981
5.08,0.956715,-0.122371,0.295083,43.052654,-4.94539,16.917761,-0.907272,-1.795808,-3.50497,0.969641,-0.153847,0.035321,46.053387,-1.308004,-5.964337,-3.389926,1.267785,-5.49938
5.09,0.951545,-0.120313,0.305835,43.052654,-4.94539,16.917761,1.527511,-1.517547,-1.000622,0.964046,-0.158045,0.037831,46.053387,-1.308004,-5.964337,-1.377701,0.901926,-5.86524
5.1,0.943695,-0.111893,0.290744,42.832355,-5.029751,16.993408,4.379685,-1.169721,-2.18323,0.946887,-0.173311,0.037059,45.904087,-0.810468,-5.964337,3.500423,-1.171277,-5.86524
5.11,0.934886,-0.107403,0.276408,42.832355,-5.029751,16.993408,2.918815,0.56941,-5.522361,0.931593,-0.188958,0.01775,45.904087,-0.810468,-5.964337,10.695655,-2.512761,-5.621333
5.12,0.930674,-0.107216,0.266034,42.905788,-4.776669,16.766464,0.344902,2.517236,-7.261491,0.93551,-0.192774,-0.001365,46.128036,-1.225081,-6.198475,13.195693,-1.476159,-5.011568
5.13,0.926078,-0.110209,0.249623,42.905788,-4.776669,16.766464,-0.48988,3.421583,-5.383231,0.941105,-0.197545,-0.019129,46.128036,-1.225081,-6.198475,12.89081,-1.476159,-4.09692
5.14,0.922249,-0.105158,0.233777,42.979221,-4.776669,17.144705,-2.576837,4.117236,-2.322361,0.937748,-0.204223,-0.037859,45.904087,-1.059236,-6.120429,12.89081,-2.512761,-4.645709
5.15,0.919759,-0.096364,0.222082,42.979221,-4.776669,17.144705,-5.28988,5.856366,0.251552,0.936256,-0.206513,-0.042107,45.904087,-1.059236,-6.120429,9.598077,-1.902995,-5.377427
5.16,0.925121,-0.080647,0.222837,42.979221,-4.692308,16.842113,-8.072489,7.178105,1.29503,0.940173,-0.204223,-0.03979,46.277336,-1.059236,-5.964337,4.171165,-0.561511,-4.401803
5.17,0.932589,-0.066989,0.232834,42.979221,-4.692308,16.842113,-10.924663,8.569409,0.042857,0.949125,-0.199453,-0.031873,46.277336,-1.059236,-5.964337,-1.072818,0.779973,-2.267623
5.18,0.940631,-0.060067,0.246227,43.126087,-4.776669,17.069057,-14.333359,9.195497,-1.557143,0.953601,-0.192774,-0.024922,46.202686,-0.810468,-5.886291,-4.792387,1.023879,-1.352975
5.19,0.943503,-0.056886,0.26245,43.126087,-4.776669,17.069057,-19.27249,8.917235,-2.809317,0.948752,-0.190484,-0.020095,46.202686,-0.810468,-5.886291,-8.024143,0.779973,-2.023717
5.2,0.942163,-0.051834,0.27207,42.832355,-4.692308,17.371649,-23.16814,7.804192,-4.061491,0.945208,-0.189339,-0.018936,46.351986,-0.893391,-6.042383,-11.194923,0.962902,-2.206647
5.21,0.93661,-0.047157,0.281124,42.832355,-4.692308,17.371649,-25.742054,6.134627,-6.148448,0.939427,-0.183233,-0.020288,46.351986,-0.893391,-6.042383,-13.633986,0.962902,-2.938365
5.22,0.929908,-0.049589,0.286594,42.832355,-4.94539,17.296001,-26.298576,4.604192,-7.887578,0.936069,-0.175219,-0.022605,46.053387,-0.727545,-6.042383,-15.280352,1.023879,-3.487154
5.23,0.924929,-0.05595,0.292819,42.832355,-4.94539,17.296001,-25.046402,3.421583,-8.165839,0.937935,-0.168922,-0.030135,46.053387,-0.727545,-6.042383,-15.280352,1.023879,-3.304225
5.24,0.925504,-0.066054,0.29546,42.832355,-5.029751,17.069057,-21.498575,3.282453,-6.218013,0.94297,-0.168349,-0.035928,46.426636,-0.810468,-5.652153,-13.451056,0.962902,-2.877389
5.25,0.932206,-0.076531,0.30093,42.832355,-5.029751,17.069057,-18.229012,2.934627,-3.365839,0.946887,-0.171403,-0.032066,46.426636,-0.810468,-5.652153,-11.621759,0.901926,-2.755436
5.26,0.940439,-0.08177,0.301685,42.832355,-5.029751,17.069057,-14.333359,2.517236,-1.209317,0.948006,-0.169113,-0.019129,46.128036,-0.644622,-5.808245,-10.402228,1.267785,-2.816412
5.27,0.942737,-0.086073,0.299044,42.832355,-5.029751,17.069057,-11.272489,2.099844,-1.557143,0.956399,-0.161671,0.004813,46.128036,-0.644622,-5.808245,-9.731486,2.121457,-2.633483
5.28,0.938333,-0.088131,0.292442,43.126087,-4.861029,17.069057,-9.950749,1.891149,-2.948448,0.961621,-0.160335,0.028563,45.978737,-0.478777,-5.886291,-8.633909,2.670245,-1.657858
5.29,0.928376,-0.089815,0.286217,43.126087,-4.861029,17.069057,-9.394228,1.960714,-4.131057,0.956772,-0.157282,0.049609,45.978737,-0.478777,-5.886291,-7.719261,3.158058,-0.92614
5.3,0.92244,-0.092996,0.279615,42.832355,-5.114111,17.371649,-7.585532,1.682453,-2.739752,0.945954,-0.158236,0.070269,46.128036,-0.478777,-6.042383,-8.329026,3.523917,-1.170046
5.31,0.922249,-0.092248,0.270938,42.832355,-5.114111,17.371649,-4.802924,1.543323,0.460248,0.936816,-0.166441,0.084172,46.128036,-0.478777,-6.042383,-8.329026,3.706847,-1.535905
5.32,0.926461,-0.086073,0.261884,42.832355,-5.282833,17.296001,-3.342054,1.334627,2.7559,0.934204,-0.169876,0.087454,46.128036,-0.312931,-6.042383,-7.475355,3.950753,-1.474928
5.33,0.930099,-0.078402,0.254904,42.832355,-5.282833,17.296001,-3.68988,0.778105,2.547204,0.936816,-0.169685,0.082048,46.128036,-0.312931,-6.042383,-6.926566,4.499542,-1.596882
5.34,0.93278,-0.071292,0.253395,42.979221,-5.114111,17.069057,-5.707272,0.291149,1.01677,0.939613,-0.164915,0.071428,46.277336,-0.064163,-5.808245,-6.316801,5.170284,-1.596882
5.35,0.934312,-0.064557,0.256225,42.979221,-5.114111,17.069057,-8.142055,-0.543634,-0.861491,0.944089,-0.157855,0.060229,46.277336,-0.064163,-5.808245,-5.889965,5.597119,-1.901764
5.36,0.936801,-0.061563,0.261884,42.979221,-5.198472,17.296001,-9.533359,-1.308851,-1.626709,0.945022,-0.158809,0.05154,46.277336,-0.478777,-5.808245,-5.585082,5.962979,-2.51153
5.37,0.94178,-0.062125,0.266034,42.979221,-5.198472,17.296001,-9.742054,-1.447982,-1.278883,0.942411,-0.159763,0.041113,46.277336,-0.478777,-5.808245,-4.487504,6.145908,-2.694459
